,quote_date,strike,option_contracts,greeks,dte,iv
0,2016-01-04,80.0,"['OP80.0-15-01-2016', 'OP80.0-22-01-2016', 'OP80.0-29-01-2016', 'OP80.0-19-02-2016', 'OP80.0-18-03-2016', 'OP80.0-15-04-2016', 'OP80.0-17-06-2016', 'OP80.0-21-10-2016', 'OP80.0-20-01-2017', 'OP80.0-19-01-2018']","{'DELTA': [{'OP80.0-15-01-2016': 0.99341, 'OP80.0-22-01-2016': 0.92715, 'OP80.0-29-01-2016': 0.92678, 'OP80.0-19-02-2016': 0.92546, 'OP80.0-18-03-2016': 0.9179, 'OP80.0-15-04-2016': 0.91075, 'OP80.0-17-06-2016': 0.88971, 'OP80.0-21-10-2016': 0.85353, 'OP80.0-20-01-2017': 0.86119, 'OP80.0-19-01-2018': 0.79141}], 'VEGA': [{'OP80.0-15-01-2016': 0.00297, 'OP80.0-22-01-2016': 0.0275, 'OP80.0-29-01-2016': 0.0325, 'OP80.0-19-02-2016': 0.04477, 'OP80.0-18-03-2016': 0.06325, 'OP80.0-15-04-2016': 0.07948, 'OP80.0-17-06-2016': 0.12198, 'OP80.0-21-10-2016': 0.20156, 'OP80.0-20-01-2017': 0.23859, 'OP80.0-19-01-2018': 0.40634}], 'GAMMA': [{'OP80.0-15-01-2016': 0.00145, 'OP80.0-22-01-2016': 0.00096, 'OP80.0-29-01-2016': 0.00233, 'OP80.0-19-02-2016': 0.00438, 'OP80.0-18-03-2016': 0.00494, 'OP80.0-15-04-2016': 0.00523, 'OP80.0-17-06-2016': 0.00673, 'OP80.0-21-10-2016': 0.00717, 'OP80.0-20-01-2017': 0.00712, 'OP80.0-19-01-2018': 0.00613}], 'RHO': [{'OP80.0-15-01-2016': 0.02649, 'OP80.0-22-01-2016': 2.25547, 'OP80.0-29-01-2016': 0.01182, 'OP80.0-19-02-2016': 0.02939, 'OP80.0-18-03-2016': 0.05509, 'OP80.0-15-04-2016': 0.08399, 'OP80.0-17-06-2016': 0.15402, 'OP80.0-21-10-2016': 0.30041, 'OP80.0-20-01-2017': 0.65933, 'OP80.0-19-01-2018': 0.76579}], 'THETA': [{'OP80.0-15-01-2016': -0.0074, 'OP80.0-22-01-2016': -0.05115, 'OP80.0-29-01-2016': -0.0388, 'OP80.0-19-02-2016': -0.02283, 'OP80.0-18-03-2016': -0.01615, 'OP80.0-15-04-2016': -0.01345, 'OP80.0-17-06-2016': -0.01131, 'OP80.0-21-10-2016': -0.00933, 'OP80.0-20-01-2017': -0.00937, 'OP80.0-19-01-2018': -0.00723}]}","[{'OP80.0-15-01-2016': 11.0, 'OP80.0-22-01-2016': 18.0, 'OP80.0-29-01-2016': 25.0, 'OP80.0-19-02-2016': 46.0, 'OP80.0-18-03-2016': 73.96, 'OP80.0-15-04-2016': 101.96, 'OP80.0-17-06-2016': 164.96, 'OP80.0-21-10-2016': 290.96, 'OP80.0-20-01-2017': 382.0, 'OP80.0-19-01-2018': 746.0}]","[{Timestamp('2016-01-15 00:00:00'): 0.62256, Timestamp('2016-01-22 00:00:00'): 0.723, Timestamp('2016-01-29 00:00:00'): 0.65336, Timestamp('2016-02-19 00:00:00'): 0.53118, Timestamp('2016-03-18 00:00:00'): 0.44164, Timestamp('2016-04-15 00:00:00'): 0.39176, Timestamp('2016-06-17 00:00:00'): 0.35718, Timestamp('2016-10-21 00:00:00'): 0.32644, Timestamp('2017-01-20 00:00:00'): 0.28642, Timestamp('2018-01-19 00:00:00'): 0.2939}]"
1,2016-01-06,125.0,"['OP125.0-08-01-2016', 'OP125.0-22-01-2016', 'OP125.0-29-01-2016', 'OP125.0-05-02-2016', 'OP125.0-12-02-2016', 'OP125.0-19-02-2016', 'OP125.0-15-04-2016', 'OP125.0-17-06-2016', 'OP125.0-21-10-2016', 'OP125.0-19-01-2018']","{'DELTA': [{'OP125.0-08-01-2016': 0.00212, 'OP125.0-22-01-2016': 0.0098, 'OP125.0-29-01-2016': 0.0224, 'OP125.0-05-02-2016': 0.02726, 'OP125.0-12-02-2016': 0.03277, 'OP125.0-19-02-2016': 0.03827, 'OP125.0-15-04-2016': 0.08463, 'OP125.0-17-06-2016': 0.1369, 'OP125.0-21-10-2016': 0.20667, 'OP125.0-19-01-2018': 0.36043}], 'VEGA': [{'OP125.0-08-01-2016': 0.00087, 'OP125.0-22-01-2016': 0.00562, 'OP125.0-29-01-2016': 0.0142, 'OP125.0-05-02-2016': 0.01852, 'OP125.0-12-02-2016': 0.02422, 'OP125.0-19-02-2016': 0.02966, 'OP125.0-15-04-2016': 0.08228, 'OP125.0-17-06-2016': 0.14785, 'OP125.0-21-10-2016': 0.25563, 'OP125.0-19-01-2018': 0.53379}], 'GAMMA': [{'OP125.0-08-01-2016': 0.00092, 'OP125.0-22-01-2016': 0.00293, 'OP125.0-29-01-2016': 0.00504, 'OP125.0-05-02-2016': 0.00562, 'OP125.0-12-02-2016': 0.00625, 'OP125.0-19-02-2016': 0.00694, 'OP125.0-15-04-2016': 0.01011, 'OP125.0-17-06-2016': 0.01152, 'OP125.0-21-10-2016': 0.01167, 'OP125.0-19-01-2018': 0.00891}], 'RHO': [{'OP125.0-08-01-2016': -0.00035, 'OP125.0-22-01-2016': 0.00016, 'OP125.0-29-01-2016': 0.00136, 'OP125.0-05-02-2016': 0.00221, 'OP125.0-12-02-2016': 0.00325, 'OP125.0-19-02-2016': 0.00443, 'OP125.0-15-04-2016': 0.02223, 'OP125.0-17-06-2016': 0.05632, 'OP125.0-21-10-2016': 0.14234, 'OP125.0-19-01-2018': 0.54483}], 'THETA': [{'OP125.0-08-01-2016': -0.0047, 'OP125.0-22-01-2016': -0.00629, 'OP125.0-29-01-2016': -0.01158, 'OP125.0-05-02-2016': -0.01035, 'OP125.0-12-02-2016': -0.01103, 'OP125.0-19-02-2016': -0.01057, 'OP125.0-15-04-2016': -0.01158, 'OP125.0-17-06-2016': -0.01167, 'OP125.0-21-10-2016': -0.01085, 'OP125.0-19-01-2018': -0.00944}]}","[{'OP125.0-08-01-2016': 2.0, 'OP125.0-22-01-2016': 16.0, 'OP125.0-29-01-2016': 23.0, 'OP125.0-05-02-2016': 30.0, 'OP125.0-12-02-2016': 37.0, 'OP125.0-19-02-2016': 44.0, 'OP125.0-15-04-2016': 99.96, 'OP125.0-17-06-2016': 162.96, 'OP125.0-21-10-2016': 288.96, 'OP125.0-19-01-2018': 744.0}]","[{Timestamp('2016-01-08 00:00:00'): 0.82984, Timestamp('2016-01-22 00:00:00'): 0.42269, Timestamp('2016-01-29 00:00:00'): 0.40924, Timestamp('2016-02-05 00:00:00'): 0.37936, Timestamp('2016-02-12 00:00:00'): 0.35965, Timestamp('2016-02-19 00:00:00'): 0.34344, Timestamp('2016-04-15 00:00:00'): 0.28828, Timestamp('2016-06-17 00:00:00'): 0.28143, Timestamp('2016-10-21 00:00:00'): 0.27215, Timestamp('2018-01-19 00:00:00'): 0.2915}]"
2,2016-01-08,70.0,"['OP70.0-15-01-2016', 'OP70.0-22-01-2016', 'OP70.0-29-01-2016', 'OP70.0-19-02-2016', 'OP70.0-18-03-2016', 'OP70.0-15-04-2016', 'OP70.0-17-06-2016', 'OP70.0-15-07-2016', 'OP70.0-21-10-2016', 'OP70.0-20-01-2017', 'OP70.0-19-01-2018']","{'DELTA': [{'OP70.0-15-01-2016': 0.98793, 'OP70.0-22-01-2016': 0.98431, 'OP70.0-29-01-2016': 0.96994, 'OP70.0-19-02-2016': 0.92157, 'OP70.0-18-03-2016': 0.9176, 'OP70.0-15-04-2016': 0.90899, 'OP70.0-17-06-2016': 0.89534, 'OP70.0-15-07-2016': 0.88841, 'OP70.0-21-10-2016': 0.86672, 'OP70.0-20-01-2017': 0.88041, 'OP70.0-19-01-2018': 0.80074}], 'VEGA': [{'OP70.0-15-01-2016': 0.00439, 'OP70.0-22-01-2016': 0.00788, 'OP70.0-29-01-2016': 0.01578, 'OP70.0-19-02-2016': 0.03982, 'OP70.0-18-03-2016': 0.05378, 'OP70.0-15-04-2016': 0.06972, 'OP70.0-17-06-2016': 0.10358, 'OP70.0-15-07-2016': 0.11757, 'OP70.0-21-10-2016': 0.1677, 'OP70.0-20-01-2017': 0.19735, 'OP70.0-19-01-2018': 0.35311}], 'GAMMA': [{'OP70.0-15-01-2016': 0.00218, 'OP70.0-22-01-2016': 0.00254, 'OP70.0-29-01-2016': 0.00379, 'OP70.0-19-02-2016': 0.00345, 'OP70.0-18-03-2016': 0.00365, 'OP70.0-15-04-2016': 0.00417, 'OP70.0-17-06-2016': 0.0056, 'OP70.0-15-07-2016': 0.0057, 'OP70.0-21-10-2016': 0.00609, 'OP70.0-20-01-2017': 0.00646, 'OP70.0-19-01-2018': 0.00552}], 'RHO': [{'OP70.0-15-01-2016': 0.01482, 'OP70.0-22-01-2016': 0.02764, 'OP70.0-29-01-2016': 0.03993, 'OP70.0-19-02-2016': 0.02078, 'OP70.0-18-03-2016': 0.03807, 'OP70.0-15-04-2016': 0.06377, 'OP70.0-17-06-2016': 0.11925, 'OP70.0-15-07-2016': 0.1461, 'OP70.0-21-10-2016': 0.2395, 'OP70.0-20-01-2017': 0.5838, 'OP70.0-19-01-2018': 0.61977}], 'THETA': [{'OP70.0-15-01-2016': -0.02569, 'OP70.0-22-01-2016': -0.01908, 'OP70.0-29-01-2016': -0.0259, 'OP70.0-19-02-2016': -0.02674, 'OP70.0-18-03-2016': -0.0175, 'OP70.0-15-04-2016': -0.01555, 'OP70.0-17-06-2016': -0.01096, 'OP70.0-15-07-2016': -0.01095, 'OP70.0-21-10-2016': -0.00868, 'OP70.0-20-01-2017': -0.00769, 'OP70.0-19-01-2018': -0.00707}]}","[{'OP70.0-15-01-2016': 7.0, 'OP70.0-22-01-2016': 14.0, 'OP70.0-29-01-2016': 21.0, 'OP70.0-19-02-2016': 42.0, 'OP70.0-18-03-2016': 69.96, 'OP70.0-15-04-2016': 97.96, 'OP70.0-17-06-2016': 160.96, 'OP70.0-15-07-2016': 188.96, 'OP70.0-21-10-2016': 286.96, 'OP70.0-20-01-2017': 378.0, 'OP70.0-19-01-2018': 742.0}]","[{Timestamp('2016-01-15 00:00:00'): 1.0131, Timestamp('2016-01-22 00:00:00'): 0.7753, Timestamp('2016-01-29 00:00:00'): 0.7395, Timestamp('2016-02-19 00:00:00'): 0.65783, Timestamp('2016-03-18 00:00:00'): 0.52377, Timestamp('2016-04-15 00:00:00'): 0.46921, Timestamp('2016-06-17 00:00:00'): 0.41568, Timestamp('2016-07-15 00:00:00'): 0.39644, Timestamp('2016-10-21 00:00:00'): 0.36666, Timestamp('2017-01-20 00:00:00'): 0.31448, Timestamp('2018-01-19 00:00:00'): 0.34143}]"
3,2016-01-08,97.5,"['OP97.5-05-02-2016', 'OP97.5-12-02-2016', 'OP97.5-26-02-2016', 'OP97.5-18-03-2016', 'OP97.5-15-04-2016', 'OP97.5-17-06-2016', 'OP97.5-15-07-2016', 'OP97.5-21-10-2016', 'OP97.5-20-01-2017', 'OP97.5-19-01-2018']","{'DELTA': [{'OP97.5-05-02-2016': 0.49187, 'OP97.5-12-02-2016': 0.493, 'OP97.5-26-02-2016': 0.49803, 'OP97.5-18-03-2016': 0.50397, 'OP97.5-15-04-2016': 0.51075, 'OP97.5-17-06-2016': 0.5164, 'OP97.5-15-07-2016': 0.52099, 'OP97.5-21-10-2016': 0.52993, 'OP97.5-20-01-2017': 0.55167, 'OP97.5-19-01-2018': 0.56358}], 'VEGA': [{'OP97.5-05-02-2016': 0.10825, 'OP97.5-12-02-2016': 0.12141, 'OP97.5-26-02-2016': 0.14267, 'OP97.5-18-03-2016': 0.16979, 'OP97.5-15-04-2016': 0.20068, 'OP97.5-17-06-2016': 0.2561, 'OP97.5-15-07-2016': 0.27687, 'OP97.5-21-10-2016': 0.33901, 'OP97.5-20-01-2017': 0.39071, 'OP97.5-19-01-2018': 0.53357}], 'GAMMA': [{'OP97.5-05-02-2016': 0.03709, 'OP97.5-12-02-2016': 0.03486, 'OP97.5-26-02-2016': 0.03189, 'OP97.5-18-03-2016': 0.02821, 'OP97.5-15-04-2016': 0.02485, 'OP97.5-17-06-2016': 0.01966, 'OP97.5-15-07-2016': 0.0184, 'OP97.5-21-10-2016': 0.01509, 'OP97.5-20-01-2017': 0.01371, 'OP97.5-19-01-2018': 0.009}], 'RHO': [{'OP97.5-05-02-2016': 0.03343, 'OP97.5-12-02-2016': 0.04041, 'OP97.5-26-02-2016': 0.05626, 'OP97.5-18-03-2016': 0.07996, 'OP97.5-15-04-2016': 0.11166, 'OP97.5-17-06-2016': 0.17391, 'OP97.5-15-07-2016': 0.20404, 'OP97.5-21-10-2016': 0.29931, 'OP97.5-20-01-2017': 0.43904, 'OP97.5-19-01-2018': 0.69112}], 'THETA': [{'OP97.5-05-02-2016': -0.07003, 'OP97.5-12-02-2016': -0.05988, 'OP97.5-26-02-2016': -0.04687, 'OP97.5-18-03-2016': -0.03722, 'OP97.5-15-04-2016': -0.03074, 'OP97.5-17-06-2016': -0.02242, 'OP97.5-15-07-2016': -0.02123, 'OP97.5-21-10-2016': -0.01678, 'OP97.5-20-01-2017': -0.01467, 'OP97.5-19-01-2018': -0.01029}]}","[{'OP97.5-05-02-2016': 28.0, 'OP97.5-12-02-2016': 35.0, 'OP97.5-26-02-2016': 49.0, 'OP97.5-18-03-2016': 69.96, 'OP97.5-15-04-2016': 97.96, 'OP97.5-17-06-2016': 160.96, 'OP97.5-15-07-2016': 188.96, 'OP97.5-21-10-2016': 286.96, 'OP97.5-20-01-2017': 378.0, 'OP97.5-19-01-2018': 742.0}]","[{Timestamp('2016-02-05 00:00:00'): 0.39534, Timestamp('2016-02-12 00:00:00'): 0.37881, Timestamp('2016-02-26 00:00:00'): 0.35119, Timestamp('2016-03-18 00:00:00'): 0.33339, Timestamp('2016-04-15 00:00:00'): 0.31917, Timestamp('2016-06-17 00:00:00'): 0.31591, Timestamp('2016-07-15 00:00:00'): 0.3117, Timestamp('2016-10-21 00:00:00'): 0.308, Timestamp('2017-01-20 00:00:00'): 0.29232, Timestamp('2018-01-19 00:00:00'): 0.31601}]"
4,2016-01-11,80.0,"['OP80.0-22-01-2016', 'OP80.0-29-01-2016', 'OP80.0-05-02-2016', 'OP80.0-12-02-2016', 'OP80.0-19-02-2016', 'OP80.0-18-03-2016', 'OP80.0-15-04-2016', 'OP80.0-17-06-2016', 'OP80.0-15-07-2016', 'OP80.0-21-10-2016', 'OP80.0-19-01-2018']","{'DELTA': [{'OP80.0-22-01-2016': 0.97708, 'OP80.0-29-01-2016': 0.95193, 'OP80.0-05-02-2016': 0.9206, 'OP80.0-12-02-2016': 0.91625, 'OP80.0-19-02-2016': 0.9109, 'OP80.0-18-03-2016': 0.89379, 'OP80.0-15-04-2016': 0.87418, 'OP80.0-17-06-2016': 0.83397, 'OP80.0-15-07-2016': 0.82432, 'OP80.0-21-10-2016': 0.79201, 'OP80.0-19-01-2018': 0.73158}], 'VEGA': [{'OP80.0-22-01-2016': 0.00998, 'OP80.0-29-01-2016': 0.02229, 'OP80.0-05-02-2016': 0.03562, 'OP80.0-12-02-2016': 0.04159, 'OP80.0-19-02-2016': 0.04838, 'OP80.0-18-03-2016': 0.07339, 'OP80.0-15-04-2016': 0.09988, 'OP80.0-17-06-2016': 0.15595, 'OP80.0-15-07-2016': 0.17558, 'OP80.0-21-10-2016': 0.2397, 'OP80.0-19-01-2018': 0.43983}], 'GAMMA': [{'OP80.0-22-01-2016': 0.00517, 'OP80.0-29-01-2016': 0.00777, 'OP80.0-05-02-2016': 0.00799, 'OP80.0-12-02-2016': 0.00867, 'OP80.0-19-02-2016': 0.00909, 'OP80.0-18-03-2016': 0.00988, 'OP80.0-15-04-2016': 0.01017, 'OP80.0-17-06-2016': 0.01069, 'OP80.0-15-07-2016': 0.01039, 'OP80.0-21-10-2016': 0.00977, 'OP80.0-19-01-2018': 0.0068}], 'RHO': [{'OP80.0-22-01-2016': 0.02535, 'OP80.0-29-01-2016': 0.03919, 'OP80.0-05-02-2016': 0.02096, 'OP80.0-12-02-2016': 0.02852, 'OP80.0-19-02-2016': 0.03592, 'OP80.0-18-03-2016': 0.06904, 'OP80.0-15-04-2016': 0.10553, 'OP80.0-17-06-2016': 0.17841, 'OP80.0-15-07-2016': 0.21254, 'OP80.0-21-10-2016': 0.31542, 'OP80.0-19-01-2018': 0.70772}], 'THETA': [{'OP80.0-22-01-2016': -0.02303, 'OP80.0-29-01-2016': -0.03297, 'OP80.0-05-02-2016': -0.03382, 'OP80.0-12-02-2016': -0.02848, 'OP80.0-19-02-2016': -0.02517, 'OP80.0-18-03-2016': -0.01923, 'OP80.0-15-04-2016': -0.01753, 'OP80.0-17-06-2016': -0.01526, 'OP80.0-15-07-2016': -0.01389, 'OP80.0-21-10-2016': -0.01271, 'OP80.0-19-01-2018': -0.00888}]}","[{'OP80.0-22-01-2016': 11.0, 'OP80.0-29-01-2016': 18.0, 'OP80.0-05-02-2016': 25.0, 'OP80.0-12-02-2016': 32.0, 'OP80.0-19-02-2016': 39.0, 'OP80.0-18-03-2016': 66.96, 'OP80.0-15-04-2016': 94.96, 'OP80.0-17-06-2016': 157.96, 'OP80.0-15-07-2016': 185.96, 'OP80.0-21-10-2016': 283.96, 'OP80.0-19-01-2018': 739.0}]","[{Timestamp('2016-01-22 00:00:00'): 0.59212, Timestamp('2016-01-29 00:00:00'): 0.57121, Timestamp('2016-02-05 00:00:00'): 0.5662, Timestamp('2016-02-12 00:00:00'): 0.52117, Timestamp('2016-02-19 00:00:00'): 0.48709, Timestamp('2016-03-18 00:00:00'): 0.40898, Timestamp('2016-04-15 00:00:00'): 0.37829, Timestamp('2016-06-17 00:00:00'): 0.36182, Timestamp('2016-07-15 00:00:00'): 0.34794, Timestamp('2016-10-21 00:00:00'): 0.33691, Timestamp('2018-01-19 00:00:00'): 0.33637}]"
5,2016-01-11,85.0,"['OP85.0-15-01-2016', 'OP85.0-22-01-2016', 'OP85.0-29-01-2016', 'OP85.0-05-02-2016', 'OP85.0-12-02-2016', 'OP85.0-19-02-2016', 'OP85.0-18-03-2016', 'OP85.0-15-04-2016', 'OP85.0-17-06-2016', 'OP85.0-15-07-2016', 'OP85.0-19-01-2018']","{'DELTA': [{'OP85.0-15-01-2016': 0.98261, 'OP85.0-22-01-2016': 0.95919, 'OP85.0-29-01-2016': 0.90794, 'OP85.0-05-02-2016': 0.88075, 'OP85.0-12-02-2016': 0.87251, 'OP85.0-19-02-2016': 0.86544, 'OP85.0-18-03-2016': 0.83633, 'OP85.0-15-04-2016': 0.8135, 'OP85.0-17-06-2016': 0.77067, 'OP85.0-15-07-2016': 0.76189, 'OP85.0-19-01-2018': 0.6911}], 'VEGA': [{'OP85.0-15-01-2016': 0.00499, 'OP85.0-22-01-2016': 0.01592, 'OP85.0-29-01-2016': 0.03747, 'OP85.0-05-02-2016': 0.05127, 'OP85.0-12-02-2016': 0.05967, 'OP85.0-19-02-2016': 0.06818, 'OP85.0-18-03-2016': 0.10292, 'OP85.0-15-04-2016': 0.13338, 'OP85.0-17-06-2016': 0.19301, 'OP85.0-15-07-2016': 0.21363, 'OP85.0-19-01-2018': 0.47661}], 'GAMMA': [{'OP85.0-15-01-2016': 0.00616, 'OP85.0-22-01-2016': 0.01018, 'OP85.0-29-01-2016': 0.01447, 'OP85.0-05-02-2016': 0.01531, 'OP85.0-12-02-2016': 0.01576, 'OP85.0-19-02-2016': 0.01596, 'OP85.0-18-03-2016': 0.01574, 'OP85.0-15-04-2016': 0.01516, 'OP85.0-17-06-2016': 0.01398, 'OP85.0-15-07-2016': 0.01329, 'OP85.0-19-01-2018': 0.00778}], 'RHO': [{'OP85.0-15-01-2016': 0.01182, 'OP85.0-22-01-2016': 0.02656, 'OP85.0-29-01-2016': 0.03883, 'OP85.0-05-02-2016': 0.0317, 'OP85.0-12-02-2016': 0.04038, 'OP85.0-19-02-2016': 0.05004, 'OP85.0-18-03-2016': 0.08771, 'OP85.0-15-04-2016': 0.12696, 'OP85.0-17-06-2016': 0.19805, 'OP85.0-15-07-2016': 0.23243, 'OP85.0-19-01-2018': 0.73525}], 'THETA': [{'OP85.0-15-01-2016': -0.02477, 'OP85.0-22-01-2016': -0.02937, 'OP85.0-29-01-2016': -0.04924, 'OP85.0-05-02-2016': -0.04166, 'OP85.0-12-02-2016': -0.03563, 'OP85.0-19-02-2016': -0.0316, 'OP85.0-18-03-2016': -0.02451, 'OP85.0-15-04-2016': -0.02179, 'OP85.0-17-06-2016': -0.01812, 'OP85.0-15-07-2016': -0.01706, 'OP85.0-19-01-2018': -0.00953}]}","[{'OP85.0-15-01-2016': 4.0, 'OP85.0-22-01-2016': 11.0, 'OP85.0-29-01-2016': 18.0, 'OP85.0-05-02-2016': 25.0, 'OP85.0-12-02-2016': 32.0, 'OP85.0-19-02-2016': 39.0, 'OP85.0-18-03-2016': 66.96, 'OP85.0-15-04-2016': 94.96, 'OP85.0-17-06-2016': 157.96, 'OP85.0-15-07-2016': 185.96, 'OP85.0-19-01-2018': 739.0}]","[{Timestamp('2016-01-15 00:00:00'): 0.60829, Timestamp('2016-01-22 00:00:00'): 0.47921, Timestamp('2016-01-29 00:00:00'): 0.51064, Timestamp('2016-02-05 00:00:00'): 0.4949, Timestamp('2016-02-12 00:00:00'): 0.45661, Timestamp('2016-02-19 00:00:00'): 0.42948, Timestamp('2016-03-18 00:00:00'): 0.37482, Timestamp('2016-04-15 00:00:00'): 0.35242, Timestamp('2016-06-17 00:00:00'): 0.34299, Timestamp('2016-07-15 00:00:00'): 0.33396, Timestamp('2018-01-19 00:00:00'): 0.31923}]"
6,2016-01-11,95.0,"['OP95.0-05-02-2016', 'OP95.0-12-02-2016', 'OP95.0-26-02-2016', 'OP95.0-18-03-2016', 'OP95.0-15-04-2016', 'OP95.0-17-06-2016', 'OP95.0-15-07-2016', 'OP95.0-21-10-2016', 'OP95.0-20-01-2017', 'OP95.0-19-01-2018']","{'DELTA': [{'OP95.0-05-02-2016': 0.64314, 'OP95.0-12-02-2016': 0.63696, 'OP95.0-26-02-2016': 0.6274, 'OP95.0-18-03-2016': 0.61772, 'OP95.0-15-04-2016': 0.61037, 'OP95.0-17-06-2016': 0.59617, 'OP95.0-15-07-2016': 0.59501, 'OP95.0-21-10-2016': 0.59056, 'OP95.0-20-01-2017': 0.6074, 'OP95.0-19-01-2018': 0.59976}], 'VEGA': [{'OP95.0-05-02-2016': 0.09788, 'OP95.0-12-02-2016': 0.1104, 'OP95.0-26-02-2016': 0.13316, 'OP95.0-18-03-2016': 0.16181, 'OP95.0-15-04-2016': 0.19321, 'OP95.0-17-06-2016': 0.24978, 'OP95.0-15-07-2016': 0.27075, 'OP95.0-21-10-2016': 0.33399, 'OP95.0-20-01-2017': 0.38439, 'OP95.0-19-01-2018': 0.52996}], 'GAMMA': [{'OP95.0-05-02-2016': 0.0355, 'OP95.0-12-02-2016': 0.03404, 'OP95.0-26-02-2016': 0.03115, 'OP95.0-18-03-2016': 0.02742, 'OP95.0-15-04-2016': 0.02397, 'OP95.0-17-06-2016': 0.01904, 'OP95.0-15-07-2016': 0.0179, 'OP95.0-21-10-2016': 0.01458, 'OP95.0-20-01-2017': 0.01324, 'OP95.0-19-01-2018': 0.00884}], 'RHO': [{'OP95.0-05-02-2016': 0.03639, 'OP95.0-12-02-2016': 0.04592, 'OP95.0-26-02-2016': 0.06377, 'OP95.0-18-03-2016': 0.08952, 'OP95.0-15-04-2016': 0.12445, 'OP95.0-17-06-2016': 0.19083, 'OP95.0-15-07-2016': 0.22358, 'OP95.0-21-10-2016': 0.32078, 'OP95.0-20-01-2017': 0.47961, 'OP95.0-19-01-2018': 0.72449}], 'THETA': [{'OP95.0-05-02-2016': -0.07074, 'OP95.0-12-02-2016': -0.05778, 'OP95.0-26-02-2016': -0.04536, 'OP95.0-18-03-2016': -0.03628, 'OP95.0-15-04-2016': -0.02956, 'OP95.0-17-06-2016': -0.02206, 'OP95.0-15-07-2016': -0.021, 'OP95.0-21-10-2016': -0.01601, 'OP95.0-20-01-2017': -0.01517, 'OP95.0-19-01-2018': -0.01018}]}","[{'OP95.0-05-02-2016': 25.0, 'OP95.0-12-02-2016': 32.0, 'OP95.0-26-02-2016': 46.0, 'OP95.0-18-03-2016': 66.96, 'OP95.0-15-04-2016': 94.96, 'OP95.0-17-06-2016': 157.96, 'OP95.0-15-07-2016': 185.96, 'OP95.0-21-10-2016': 283.96, 'OP95.0-20-01-2017': 375.0, 'OP95.0-19-01-2018': 739.0}]","[{Timestamp('2016-02-05 00:00:00'): 0.40593, Timestamp('2016-02-12 00:00:00'): 0.379, Timestamp('2016-02-26 00:00:00'): 0.34956, Timestamp('2016-03-18 00:00:00'): 0.3314, Timestamp('2016-04-15 00:00:00'): 0.31902, Timestamp('2016-06-17 00:00:00'): 0.3172, Timestamp('2016-07-15 00:00:00'): 0.31069, Timestamp('2016-10-21 00:00:00'): 0.31062, Timestamp('2017-01-20 00:00:00'): 0.29045, Timestamp('2018-01-19 00:00:00'): 0.31148}]"
